ID,sex,Aged,Married,TotalDependents,ServiceSpan,MobileService,4GService,CyberProtection,HardwareSupport,TechnicalAssistance,FilmSubscription,SettlementProcess,QuarterlyPayment,GrandPayment,CustomerAttrition
2ZBZ7LL7SIM8P8RNE5ZJ,Female,No,Yes,Yes,0,Yes,No,No,No,No,No,Electronic,79.95128258,78.28778117,Yes
BMLY43MKT62JTBYIK3BB,Male,No,No,No,3,Yes,No,No,No,No,Yes,Electronic,44.46953517,90.26687113,Yes
7D1W0YUX39F8E9DE4LXE,Female,No,No,No,67,Yes,Wifi Broadband,Yes,No,Yes,Yes,Electronic,42.597183,3097.016472,No
E6ZZYUPKF0P4H7Q6TME5,Female,No,No,No,2,Yes,No,No,No,No,Yes,Electronic,67.96076657,66.81010241,Yes
B4A9TEBSICY6XRQDMWLW,Female,No,Yes,No,-1,Yes,Wifi Broadband,No,No,No,Yes,Check,67.80031841,69.35774044,Yes
MZYACOTBF9KOUPAPDGHB,Female,No,Yes,Yes,17,No,No,No,Yes,No,Yes,Bank,49.81693746,961.4010438,No
8UJNDHSAI9OLQAQJH6FM,Female,No,Yes,Yes,67,Yes,No,Yes,No,Yes,Yes,Card,60.52343267,4059.362654,No
4ME18ZC23MUAWBQFFFUX,Male,Yes,Yes,No,61,No,Wifi Broadband,No,No,No,No,Bank,63.92600887,3903.760575,No
I9KTYSZ9KXBQ7D2S0ULW,Female,No,Yes,Yes,6,Yes,Satellite Broadband,No,No,No,No,Check,21.12667364,99.97611828,No
M3XKA4F388CXOXY0F82M,Female,No,No,No,20,Yes,Wifi Broadband,No,No,Yes,No,Check,98.87642368,2031.635883,No
CE2S384ONFQMYC7Z0WRX,Female,No,No,No,0,Yes,No,No,No,No,No,Electronic,95.23664739,197.2104377,Yes
Z7BCN69FQLBGHEYOZQWT,Male,No,No,Yes,35,Yes,Satellite Broadband,Yes,No,Yes,No,Card,60.1875966,2301.353769,No
MRJXSBA6L23173XI9UJR,Female,No,Yes,Yes,71,Yes,Wifi Broadband,Yes,Yes,Yes,No,Card,111.8299814,8126.852788,No
CS0LE11KJ3Z7QZCQOSUT,Female,No,No,No,55,Yes,No,No,No,No,No,Card,18.42671624,1009.338319,No
3MGI1TJZFHXZ5EBF2BCK,Female,No,Yes,Yes,16,Yes,No,No,Yes,Yes,No,Bank,100.3142767,1705.461415,Yes
Y0JXDG3LU0ZT1LXXDCAQ,Male,No,Yes,No,16,Yes,Wifi Broadband,No,No,No,No,Electronic,99.55510012,1533.306803,Yes
OCSGAZD19F78FIPWZG1Z,Female,No,No,Yes,11,Yes,Satellite Broadband,No,No,No,Yes,Card,73.28411021,872.0541169,Yes
J5RBF6FTTQTKBC0153Z7,Male,No,No,No,39,Yes,Wifi Broadband,No,No,Yes,Yes,Electronic,87.53388347,3730.570723,No
R93GBNXRX05T10B3ZFNQ,Male,No,Yes,No,23,Yes,Wifi Broadband,No,No,No,No,Bank,19.10612958,472.4900264,No
D3A9OHHA1PNLXNC1S98T,Male,Yes,No,No,13,Yes,Wifi Broadband,No,No,No,Yes,Electronic,90.6902817,1201.209593,Yes
TAAZTRJZ4LQOQK8ZN115,Male,No,No,No,12,Yes,Wifi Broadband,No,No,No,No,Electronic,48.35158484,611.1137741,No
YA2A0YC0W1FCE54IQS8H,Male,No,No,No,56,Yes,Satellite Broadband,Yes,Yes,Yes,No,Electronic,59.1627277,3175.586831,No
FLX7HHXTYEN4L01XEG7T,Male,Yes,Yes,No,50,Yes,Wifi Broadband,Yes,Yes,No,No,Bank,92.27446321,4840.474662,No
4YCPLDNJ1UFEO6ADP6YE,Female,No,No,No,72,Yes,Wifi Broadband,Yes,Yes,Yes,Yes,Card,78.36024847,5550.072689,No
SLWNQSWB232LXA4G4MBO,Female,No,No,No,35,Yes,Satellite Broadband,No,No,No,No,Card,35.40374524,1316.400207,No
B752CPU766WZKE4PUWDZ,Female,No,No,No,14,Yes,Satellite Broadband,No,No,No,No,Check,19.14435355,270.1846688,No
FT7WKCF7HB7P1OD4NKLA,Female,No,No,No,0,Yes,Satellite Broadband,No,Yes,No,No,Electronic,85.05291344,85.80769935,Yes
W61HZSFKSUQYFHITJY4B,Female,No,No,No,-1,Yes,Wifi Broadband,No,No,No,No,Electronic,68.29087058,69.77283331,Yes
SEDR9T7MHNX0R818JT4T,Female,No,Yes,No,15,Yes,Wifi Broadband,Yes,Yes,No,Yes,Check,33.16177845,591.5388507,No
LCPIB9BF594JAQPK4Z5R,Female,No,Yes,Yes,42,Yes,Satellite Broadband,No,Yes,No,No,Bank,99.1165036,4209.5685,No
JPXXUPHAYEEP3NZUJPN2,Male,No,Yes,Yes,16,Yes,No,No,Yes,Yes,Yes,Check,69.75712007,1070.182109,No
4ASUTTCXJSSUYEOP9F8F,Female,No,Yes,No,28,Yes,Satellite Broadband,No,No,No,Yes,Card,94.13848548,2866.936581,Yes
1M5KBBS0QGUZANX9TLD1,Female,No,Yes,Yes,71,No,Wifi Broadband,Yes,Yes,Yes,No,Bank,111.3809525,8032.424708,No
T8JJOZNAU1EMTXX5JMTQ,Female,No,Yes,Yes,14,Yes,Satellite Broadband,No,Yes,No,No,Card,89.56052922,1430.559054,Yes
NCZQQYL2B576IAA2ZDY4,Male,Yes,Yes,No,24,Yes,Wifi Broadband,No,No,No,No,Electronic,22.9585885,483.0379431,No
AGFKOPZ8E20EDC6J7JUY,Male,No,No,No,18,Yes,Wifi Broadband,No,Yes,No,No,Check,55.62904222,1034.622664,No
55RCHMCX0QB83DFU4YII,Female,Yes,Yes,Yes,60,Yes,Wifi Broadband,No,Yes,No,Yes,Card,97.33855365,6020.110614,No
2CNZN6CU6RLKXF9LXNZL,Female,No,Yes,Yes,56,No,Wifi Broadband,No,Yes,No,No,Electronic,91.97037861,5511.701562,No
W0MBSFAICO4IP72WJFKT,Male,Yes,Yes,No,18,Yes,Wifi Broadband,No,No,No,No,Electronic,72.87642242,1463.566698,Yes
BKS1ZCXKRMPFPO2Q57TI,Male,Yes,Yes,No,0,Yes,Wifi Broadband,No,Yes,No,Yes,Electronic,102.4731715,102.2789471,Yes
0PNQNUN9IEYYQ6G0NTST,Male,No,Yes,Yes,43,Yes,Wifi Broadband,No,No,No,No,Bank,24.31031726,1138.498992,No
8RERM9M3TP682DXC29EG,Female,No,Yes,Yes,48,Yes,Wifi Broadband,No,No,No,No,Electronic,96.49939989,4783.680524,Yes
IZXM715LYJYSL2AY0MME,Female,Yes,Yes,No,6,No,Wifi Broadband,No,No,No,No,Check,70.44652245,468.4935798,Yes
ZMRRJX74ILGZYMQ44WNY,Female,Yes,Yes,No,-1,Yes,No,No,No,No,No,Check,76.82740492,76.72245907,Yes
GAD5U9ANY4IQC60QXRGM,Male,No,No,No,25,Yes,Wifi Broadband,No,No,Yes,No,Check,54.15574415,1438.780764,No
RY6IBY03YP6U4Y8T6XNT,Male,No,No,No,11,Yes,Wifi Broadband,No,No,Yes,No,Electronic,36.71496498,424.6186359,No
RXHBBNSQYBMR8JGNOSO0,Female,No,Yes,No,6,Yes,Satellite Broadband,No,No,No,No,Electronic,80.54953682,459.9595898,Yes
SJT73Y214YRJNEGQFPJ9,Male,No,No,No,52,Yes,Satellite Broadband,No,Yes,No,No,Card,90.25244938,4577.781545,No
1L38O0W73GF69XYZ0FNH,Female,No,No,No,3,Yes,Satellite Broadband,No,No,No,No,Electronic,94.58854964,165.827497,Yes
0HT50D39M5O9844LGU2R,Female,No,No,Yes,61,Yes,No,No,No,No,No,Check,25.52447136,1413.364445,No
KFH95OPBDPNJOSDIK4IM,Male,Yes,No,No,10,No,Wifi Broadband,No,Yes,Yes,No,Electronic,112.0571658,1184.092528,No
6WP4L4D7DWB7EDQDDKU1,Male,No,Yes,Yes,20,Yes,Wifi Broadband,No,No,No,No,Check,19.2076812,382.9944262,No
UHFIU7PU9OECEKZ9X05X,Male,No,No,No,4,Yes,Satellite Broadband,No,Yes,Yes,No,Card,108.2905495,668.7111265,Yes
4FSNM6P4KGZ818O96UY3,Male,Yes,No,No,22,Yes,Satellite Broadband,No,No,No,No,Check,19.90630456,459.6876656,No
O2HTEH30OQZUFNRILINL,Male,No,Yes,Yes,67,Yes,No,No,Yes,Yes,No,Bank,107.2249704,6716.170062,No
O019CKIEDIX8EPDO7ZQH,Male,No,No,Yes,11,Yes,No,No,No,No,No,Bank,20.4194459,211.1160324,No
J4HR4L74ZTIWZRTGB305,Male,Yes,No,No,4,Yes,Wifi Broadband,No,Yes,No,Yes,Electronic,95.15444507,421.3219607,No
H1T2DXFNQ4XE6WC7P0QL,Female,No,No,No,2,Yes,Wifi Broadband,No,No,No,No,Electronic,53.97750597,54.56794617,No
KIYJRMMXE3KCY2XQF2KH,Female,No,No,No,1,Yes,Wifi Broadband,No,No,No,Yes,Check,44.37627572,43.19245391,No
5OKRX0MJKWIGOUKQ2K3R,Female,No,Yes,Yes,19,Yes,No,No,No,No,No,Card,58.28529757,1215.141249,No
J9FNRT353RIJ4K9IS8WA,Male,Yes,No,No,27,Yes,Wifi Broadband,No,Yes,No,Yes,Bank,99.49988764,2949.211532,No
AFUAKQ2LXJZP9WF4818O,Female,No,No,No,21,Yes,Wifi Broadband,No,No,No,No,Card,25.34708918,614.6177705,No
HPG25MH1SJ3NDQLH5NX0,Male,No,No,No,4,Yes,Wifi Broadband,No,Yes,No,No,Electronic,85.53943562,306.7424172,No
P05P57X6EAXL6M6RSPED,Female,No,No,No,10,Yes,No,No,No,No,No,Card,71.20056594,794.3986127,Yes
B7JEUID1X03ZYHSOOXAO,Female,No,No,No,39,Yes,Wifi Broadband,No,Yes,Yes,No,Bank,106.211219,4132.104902,Yes
FMYY6JZQ5R5F69M8HZWE,Female,No,No,No,5,Yes,No,No,No,No,Yes,Electronic,77.32326715,299.8535113,Yes
NRK44SE6485ANKN1Q4H7,Male,Yes,Yes,No,59,Yes,Wifi Broadband,Yes,Yes,Yes,Yes,Electronic,95.05254704,5483.131753,No
AWTI3C1GT2FQFK9NNT3S,Female,No,No,No,25,Yes,Wifi Broadband,No,No,No,No,Card,25.58920632,689.7590906,Yes
MCMLQEXJ8C3YDDSE2U9T,Female,No,No,No,58,Yes,No,No,No,No,No,Card,21.13616423,1130.626009,No
RYX6AYPFKOYHCQB0TSS5,Male,No,No,No,4,Yes,Wifi Broadband,No,No,Yes,No,Electronic,42.21486391,162.1293552,No
UA9NLG1NUUG9IFFMAYHY,Male,No,No,No,3,Yes,Wifi Broadband,No,No,No,Yes,Check,69.52461981,127.7898168,No
2OOQGH550RY8MJ3RY06L,Male,No,Yes,No,48,No,Wifi Broadband,No,Yes,Yes,Yes,Electronic,110.5243361,5125.198259,Yes
XMX8QBJ00GSTER3BNJJ7,Male,No,Yes,Yes,65,Yes,Wifi Broadband,No,Yes,Yes,Yes,Card,112.9248483,7387.84485,No
IBLAZNB8C2TBIFGWRB49,Male,No,No,Yes,12,Yes,No,Yes,No,No,Yes,Electronic,77.89425281,908.5549276,Yes
05WWJR39PYZ4LK4LXKZX,Female,No,Yes,Yes,47,Yes,No,Yes,No,Yes,Yes,Card,60.52700856,2969.995105,No
LYW6QJB379KC35Q1KY2D,Female,No,No,No,14,Yes,Satellite Broadband,No,No,No,Yes,Check,20.22859464,256.3005846,No
5JSL2LPLJHSY0EW5XBXK,Male,No,Yes,Yes,28,Yes,Satellite Broadband,No,No,No,Yes,Check,24.43573898,693.3269607,No
QTMKTW622Q615617GHQD,Female,No,Yes,Yes,35,Yes,Satellite Broadband,No,No,No,No,Bank,21.09009561,717.9005623,No
W4KGNSOZM92CPCR5NXNM,Male,Yes,Yes,Yes,63,Yes,Wifi Broadband,No,Yes,No,Yes,Electronic,108.8984425,7048.287776,No
XMJ2B9DCJ0JP6O08SE0N,Female,No,No,No,53,Yes,Satellite Broadband,No,No,No,Yes,Electronic,84.81303304,4339.257304,Yes
3ZZBNBMOYP7HLKO30B1A,Female,No,Yes,Yes,35,Yes,Satellite Broadband,No,Yes,No,Yes,Electronic,89.40566623,3092.682027,No
R64GF4S423U51H59N6A9,Male,No,Yes,No,17,No,Satellite Broadband,No,No,No,No,Electronic,89.30057177,1620.868328,No
72I0PYMPNRWIIKBI1LOX,Female,No,Yes,No,71,Yes,No,No,No,No,No,Check,24.69616418,1796.17603,No
MUCP2BAWN1M6BGO2P0B4,Female,No,Yes,No,70,Yes,No,No,Yes,No,No,Electronic,96.29480854,6842.115369,No
DB8T9T4A8O1ZL03ZR4WH,Male,No,No,No,42,Yes,Wifi Broadband,No,No,No,Yes,Card,22.02659936,905.596969,No
TBYLG02BEF0JFOHJDWYM,Female,No,Yes,Yes,71,Yes,Satellite Broadband,Yes,Yes,No,Yes,Bank,104.8842505,7289.888904,No
T5HZGKQNSE945N6UA72D,Male,No,No,No,6,Yes,Satellite Broadband,No,No,Yes,No,Electronic,94.60597505,453.7873167,Yes
BF2S86TWDSCGPN25RRBY,Male,No,Yes,No,52,No,No,Yes,Yes,No,No,Check,34.99269729,1959.403207,No
SUX2MMZE8TWBWQCB4FP8,Female,No,No,No,50,Yes,Wifi Broadband,No,No,No,Yes,Bank,25.34824227,1266.878238,No
720XE7IBRKNIESNQJJQ4,Male,No,Yes,No,13,Yes,Wifi Broadband,No,No,No,No,Bank,74.04931159,1113.242055,No
DTT2A2O9W65LRHI76DDS,Female,No,Yes,Yes,47,Yes,Wifi Broadband,Yes,Yes,Yes,No,Check,86.507458,4344.576791,No
QDY9ODBC2OY6RBIIRL7Z,Male,Yes,No,No,29,Yes,Wifi Broadband,No,Yes,Yes,Yes,Bank,96.11161874,2878.498926,No
A4HAUO2LG54HEE9GGAT0,Female,No,No,No,8,No,Satellite Broadband,No,No,No,No,Electronic,79.8058871,523.9192804,Yes
3B72HPODAWZRWFLPG38N,Male,No,Yes,Yes,8,Yes,Satellite Broadband,No,Yes,No,No,Card,101.9574196,1069.253547,Yes
6AMI6QTJR9XPKY09GGIY,Female,No,Yes,Yes,0,Yes,Wifi Broadband,No,No,No,Yes,Check,70.14124486,69.87547583,Yes
6W9OLDCXO6KWDK88RU61,Female,No,Yes,No,27,Yes,Wifi Broadband,No,No,Yes,Yes,Card,86.6825219,2196.077691,No
12ZU1AQW343GFI1SBPBU,Male,No,Yes,No,54,Yes,Wifi Broadband,No,No,No,Yes,Electronic,98.96300344,5508.893289,Yes
K9X5X5CRGBC2LANFRJQK,Female,No,Yes,Yes,66,Yes,No,Yes,No,Yes,No,Card,94.05958343,6340.309547,Yes
7TQRCNMT0HLLDPY3ADBC,Male,No,Yes,Yes,69,Yes,No,Yes,Yes,Yes,No,Card,91.67777137,6391.864707,No
5H2F8J6IFJ41YHF9T19X,Male,No,Yes,No,37,Yes,Satellite Broadband,No,Yes,No,Yes,Electronic,100.7252963,3762.578512,Yes
ROD00WGQIROWUNDNH2PR,Male,No,No,No,-1,Yes,No,No,No,No,Yes,Check,18.64254311,18.64157067,No
OX5FBIPP296JNTEWXINO,Male,No,No,Yes,49,Yes,Satellite Broadband,No,No,No,Yes,Card,20.32009641,972.8686109,No
NQK00HAZX7WZDK8J73XB,Male,No,No,No,9,Yes,No,No,Yes,No,No,Electronic,83.44473051,886.9363472,No
SNPBFC4YB2EQA1SU40WE,Female,No,No,No,4,Yes,Satellite Broadband,Yes,No,No,No,Check,35.63755922,107.6029893,Yes
IZ3WTL622LE2NOFLEOXU,Female,No,Yes,No,69,Yes,Wifi Broadband,No,Yes,No,Yes,Card,97.65971287,6962.622863,No
FAAJLG69LU1F3RX9FYEN,Male,No,No,No,1,Yes,No,No,No,No,No,Electronic,45.09143503,81.46569587,No
FQ5IN0QKICM5WOR3WLQH,Female,No,Yes,No,0,Yes,Wifi Broadband,No,No,No,No,Electronic,35.12996954,32.58084693,No
KSTBI2EGT6O8CSAB5YNI,Male,No,No,No,30,Yes,Satellite Broadband,No,No,Yes,Yes,Card,38.29056259,1186.818842,No
3KZX35SQ201CK98X74KO,Male,No,No,No,48,Yes,Wifi Broadband,Yes,No,No,No,Electronic,45.59408379,2104.919606,No
8NZSXX8P7JLKBFJ9JYOJ,Female,No,Yes,No,23,Yes,No,Yes,No,Yes,No,Card,95.49528205,2234.173954,No
9ZR3A5KPAOIWL9BDYCMA,Female,No,No,No,1,Yes,Satellite Broadband,No,No,Yes,No,Electronic,50.65982562,51.93595298,Yes
MJLDOK04G7A2DLN5E03F,Female,No,No,No,9,Yes,No,Yes,No,No,No,Electronic,81.16711615,785.6906766,No
N8IFKJEHIWRDLPSEH491,Female,No,No,Yes,25,Yes,No,No,No,Yes,No,Electronic,80.03680502,2181.001784,Yes
QAQME0JDKZHRAA2OEMWA,Female,Yes,Yes,No,31,Yes,Satellite Broadband,No,No,No,No,Bank,50.3988268,1526.474803,Yes
E2JJL7KTZA1DQ6GH5W1O,Male,No,Yes,Yes,35,Yes,Wifi Broadband,No,No,No,Yes,Electronic,88.88521316,3341.777328,No
I6QPHZATS9NS0D9BLNYL,Male,No,Yes,Yes,37,Yes,Satellite Broadband,No,Yes,No,No,Card,100.3569174,3957.498688,No
ZLH0TCGH7K0WJQZHMLLZ,Male,No,Yes,Yes,8,Yes,Wifi Broadband,No,Yes,No,Yes,Card,102.3462688,896.9248368,No
HRMRHOCM9GLAQ6QZ0Z3S,Female,Yes,Yes,No,24,Yes,Wifi Broadband,No,Yes,No,No,Electronic,94.58038433,2381.566683,Yes
QEQYQ949C4H8J47LT3W4,Female,No,Yes,Yes,-2,Yes,Wifi Broadband,Yes,Yes,Yes,No,Card,56.15799369,,No
GNC6GQJXF1BJITWW3JYA,Male,No,No,No,70,Yes,No,No,No,Yes,Yes,Bank,105.3305254,7385.57766,No
9T8Z85YJUDD14ORAJ486,Male,No,Yes,Yes,29,Yes,Wifi Broadband,No,Yes,Yes,Yes,Electronic,107.2935599,3242.402066,No
3689UMQTHHISFB1TUIR8,Male,No,No,No,-1,Yes,Wifi Broadband,No,No,No,No,Bank,24.67551764,25.6143022,No
FKLMX1CSBHQFEX2RZ5DT,Female,Yes,No,No,19,Yes,Wifi Broadband,No,No,No,No,Electronic,74.18460763,1296.112356,No
G8TFBQ0GXMYW86EDBB2T,Female,No,Yes,No,65,Yes,Wifi Broadband,No,Yes,No,Yes,Electronic,104.9213627,6936.904755,No
CE0WECRONF7NMK3KL8FC,Female,No,No,No,2,Yes,No,No,No,No,No,Electronic,35.13798777,35.05156732,Yes
2D5MPK9IABLMGTO71ZH3,Female,No,Yes,Yes,70,Yes,Satellite Broadband,Yes,Yes,Yes,Yes,Bank,59.24127928,4144.54381,No
Z3WBS74C8I9BAQL40PUP,Female,No,No,No,31,Yes,Satellite Broadband,Yes,Yes,No,Yes,Check,56.92623814,1653.301282,No
1WIG68X7BIJTTLHHC08X,Female,No,No,No,10,Yes,Satellite Broadband,No,No,No,No,Check,21.39693254,229.6455584,No
YMUFHQCMR51BEURH2FWR,Male,No,No,No,2,Yes,Wifi Broadband,No,No,No,No,Check,20.12039392,39.02921853,No
PEOQL4CLIHQPIDLR4IOZ,Male,No,Yes,No,67,Yes,Satellite Broadband,Yes,Yes,Yes,No,Electronic,116.8102271,8181.95997,No
Y24BPHSAGQE6LX4NS4B3,Male,No,No,Yes,1,Yes,Satellite Broadband,No,No,Yes,No,Check,48.8333854,50.58553406,Yes
UJCNLAYQRDD648M15BOO,Male,No,Yes,Yes,42,No,Satellite Broadband,Yes,Yes,Yes,No,Card,61.08745793,2640.174033,No
C49XRCDWZBXRTPIGL3GX,Female,No,Yes,Yes,41,Yes,Wifi Broadband,No,No,No,Yes,Electronic,93.96155751,4185.932955,Yes
PYOM2L2IAO3SSNJHNCPK,Female,No,Yes,Yes,48,Yes,No,No,No,No,Yes,Check,18.38126362,948.7206948,No
3JZOMSPB2ZOA9YNG5B3R,Male,No,Yes,Yes,70,Yes,Satellite Broadband,Yes,Yes,No,No,Card,64.2125113,4721.042388,No
WYZD5A2SSJNFWIYP0AXZ,Female,No,Yes,No,12,Yes,Wifi Broadband,No,No,No,No,Electronic,75.87151898,827.713882,Yes
QGGIO1QSB561J78YOBC0,Female,No,No,No,8,Yes,Wifi Broadband,No,No,No,No,Check,20.33229507,137.3513115,No
IDE718DXIL7PE90XWPID,Female,No,Yes,Yes,44,Yes,Satellite Broadband,No,No,No,No,Card,19.45624837,855.7132245,No
JW2KHTASZCEBPEOIAAZC,Female,No,No,Yes,5,Yes,Wifi Broadband,No,No,No,No,Check,19.72778397,83.94397083,No
JKZ2GBXBC5U05ZRN17Q5,Male,No,No,No,28,Yes,No,No,Yes,Yes,Yes,Card,110.8156877,3326.304473,No
KYANXZOZT3L441W2XOMS,Female,No,No,No,3,Yes,Satellite Broadband,No,No,No,Yes,Electronic,90.89012353,355.3303435,Yes
OKJU2ARGPG02SM0HZPP7,Male,No,Yes,Yes,70,Yes,Wifi Broadband,No,No,No,No,Card,19.57056679,1381.288935,No
N30CO22Q1JMMB94TYC0D,Female,No,No,No,-1,Yes,Wifi Broadband,Yes,No,No,No,Check,85.35348606,84.18073562,Yes
X1C7E1QMDR5UB6ZKGGMC,Female,No,Yes,No,34,Yes,Wifi Broadband,Yes,No,Yes,No,Electronic,62.73852247,2274.314752,Yes
PX7XAFQMKTGT0A1JGZTK,Female,Yes,Yes,No,61,Yes,Satellite Broadband,No,Yes,No,No,Electronic,103.0216944,6384.790352,Yes
9969NJG31PSYGN1T3LT0,Male,No,Yes,Yes,16,Yes,Wifi Broadband,Yes,Yes,No,Yes,Electronic,104.1842006,1742.51816,Yes
2OH3S326T1S4FOQ18OFN,Male,No,Yes,Yes,55,No,No,No,Yes,Yes,No,Check,85.74514031,4792.669369,No
BF1WWO84BA4P2NI4JXUS,Female,No,Yes,Yes,51,Yes,Wifi Broadband,Yes,Yes,Yes,No,Electronic,85.52355673,4616.005136,No
Z9TLXKGEGMW6EAPHJFW3,Male,No,Yes,No,16,Yes,Wifi Broadband,No,Yes,Yes,No,Electronic,54.11542193,935.6527119,No
A5MYBEG8KTQHKN39ZH52,Male,No,No,No,0,Yes,Satellite Broadband,No,No,No,No,Check,50.2498526,52.02101975,No
DEQNG1M88LIEED1AA6YP,Male,No,No,No,70,Yes,Satellite Broadband,No,Yes,Yes,No,Card,109.3760357,7805.743544,No
U8C1NPB0DEODFB7MHANB,Male,No,Yes,No,22,Yes,Satellite Broadband,No,No,No,No,Electronic,84.36258422,1872.964167,Yes
3Z4BLRZ9H4SP8257QJ5W,Male,No,No,Yes,-1,Yes,Wifi Broadband,No,No,No,Yes,Check,20.89249778,18.92134475,No
CGNJJG97BG83RX2SP70N,Female,No,No,Yes,8,Yes,Wifi Broadband,No,No,No,No,Electronic,94.06474798,929.8968014,Yes
BBFULSYXIDO3OU9EO4KA,Female,Yes,No,No,8,Yes,Satellite Broadband,No,Yes,No,No,Electronic,102.0615184,779.4096874,Yes
THI5S20IXK4OQTCQQMA1,Female,No,Yes,No,31,Yes,Satellite Broadband,Yes,No,Yes,Yes,Card,74.92787769,2333.441091,No
BGM3KTBSWPLQSDOLNJDS,Female,No,Yes,No,27,Yes,Satellite Broadband,Yes,Yes,No,Yes,Bank,47.67367187,1189.122496,No
0QXYJHL7FW02LXP3WTW1,Male,No,No,No,33,No,Wifi Broadband,No,No,No,Yes,Bank,23.70388406,851.6195249,No
CAAH4SAA5TUQ13OLWW80,Male,Yes,Yes,No,18,Yes,Wifi Broadband,No,No,No,Yes,Electronic,76.04997117,1236.030818,Yes
EJJFID0XBQ5PLSITSHJS,Male,No,Yes,Yes,1,Yes,Satellite Broadband,No,No,No,No,Check,40.89644522,94.06066376,No
WW6EAWPCLCTG04QDGRRG,Female,No,Yes,No,49,Yes,Wifi Broadband,No,No,No,No,Card,85.53773393,4297.068022,No
1X5NQCWLHD11P728WAUE,Male,No,Yes,No,48,Yes,Satellite Broadband,No,No,No,No,Check,18.35603666,856.6058434,No
AUKM9KUFKLHFOST70H4U,Male,No,No,Yes,32,Yes,No,Yes,Yes,Yes,No,Card,114.6673169,3947.423374,No
EUSJHJZC4P84HYA708UM,Male,No,Yes,Yes,50,No,Wifi Broadband,No,No,Yes,No,Bank,94.28828102,4630.879713,No
MKWTQQRM6PXXP0HY28NF,Male,No,Yes,Yes,47,Yes,Satellite Broadband,No,Yes,No,No,Electronic,99.07053972,4872.910373,Yes
41U65H3CDHC3MR6OZNIF,Male,No,Yes,No,19,Yes,Satellite Broadband,No,No,No,No,Check,19.37308457,370.1239248,No
NGCGY2D345L1OIYCCTZ6,Male,No,No,No,18,Yes,Wifi Broadband,No,No,No,Yes,Bank,86.98945898,1532.495961,Yes
8H7E1E2UOKW5OFQRWABS,Male,No,Yes,No,22,Yes,Wifi Broadband,No,No,No,Yes,Check,22.10591839,457.3723666,No
L1QPXI1PX0UM3HCX51I9,Male,No,No,No,3,Yes,Wifi Broadband,No,No,No,No,Electronic,44.40261424,82.29992286,No
FHLM1BOQ2RTXF5L3TUTQ,Male,No,No,No,2,Yes,Wifi Broadband,No,No,No,Yes,Check,55.40570494,54.67618081,Yes
67BG7PC2AJGNGU9CNQ3C,Male,Yes,Yes,No,25,Yes,No,Yes,No,No,No,Electronic,78.94081806,1771.775256,Yes
MN3AUOZXCX5YMR62JWPU,Female,No,No,No,71,Yes,Satellite Broadband,Yes,No,Yes,Yes,Bank,83.77926114,6187.045712,No
P7UZJPSJDE0QKU1L3MIP,Male,No,Yes,Yes,1,Yes,Satellite Broadband,No,No,No,Yes,Check,20.07533479,,No
YKKITHFI726RCDTUGPO4,Male,No,Yes,Yes,35,Yes,No,No,No,No,No,Card,25.837721,950.3069965,No
SQ40PDZ30GF2HBXW9Q93,Male,Yes,No,Yes,5,Yes,No,No,No,No,Yes,Check,46.58090938,342.9691627,No
Z0QA6R7T77689T8RXEK8,Female,No,No,Yes,20,Yes,No,No,No,No,No,Card,88.18923308,1948.462791,No
IUTQ7BRXL6U7ESQBW80O,Male,No,No,No,15,Yes,Wifi Broadband,No,No,No,No,Check,18.64220994,332.091142,No
PYR1YNP37DRT0K36OENM,Male,No,Yes,No,59,No,Satellite Broadband,No,No,No,Yes,Electronic,94.27970677,5609.078922,Yes
MGJMNNOSJDQTMC0G2G3R,Female,No,Yes,No,11,Yes,Wifi Broadband,No,No,Yes,No,Electronic,99.35681235,990.6522818,Yes
CYAAJK8AWYEG4XJP82RB,Male,No,Yes,No,6,No,Wifi Broadband,No,No,No,No,Check,18.62274631,157.4747173,No
ECBGKOEWTG23PQT1HKML,Female,No,No,No,1,Yes,No,No,No,No,No,Check,19.66650038,19.5477208,No
6EZJP2ESODZUJ0W8T2P0,Male,Yes,No,No,3,Yes,Wifi Broadband,No,No,No,Yes,Electronic,72.24133247,203.462339,Yes
WWCW3IUWWGT743LCNKW8,Female,Yes,Yes,No,20,Yes,Satellite Broadband,Yes,Yes,No,No,Bank,65.96294185,1285.299448,No
NCMEPPQQQ9G2L93KL6LC,Female,No,No,No,1,Yes,No,No,No,No,No,Check,46.44151838,44.35164393,Yes
9RRU999Y8PJMOK2JS9AG,Male,No,No,No,34,Yes,Wifi Broadband,No,No,No,Yes,Check,19.45505433,622.2533533,No
0OM1PW76KO5F3ZJ2XHBA,Male,No,Yes,No,72,Yes,No,No,No,No,Yes,Card,23.84859295,1680.771245,No
4QQKUDCT1IXRRXIFYRF3,Male,No,No,No,27,Yes,Satellite Broadband,No,No,No,No,Check,20.82714439,561.8818147,No
KMFA5MGMEANK2RQDXJIS,Male,No,No,No,18,Yes,No,Yes,No,No,Yes,Bank,87.99734704,1877.126837,No
S5NQF7EOPPB2C95GHG6T,Male,No,No,No,5,Yes,Satellite Broadband,No,No,No,Yes,Electronic,89.8605456,522.165489,Yes
DL34UYGUB3Y5QDB1A0DD,Male,No,No,No,2,Yes,Wifi Broadband,Yes,No,Yes,Yes,Card,65.73106993,196.4795149,No
